Tokenized,Truth
"['solarpowered', 'skin', 'with', 'the', 'great', 'advancements', 'in', 'technology', 'a', 'new', 'type', 'of', 'solar', 'powered', 'skin', 'is', 'making', 'its', 'way', 'into', 'the', 'world', 'of', 'prosthetics', 'researchers', 'are', 'developing', 'a', 'new', 'smart', 'skin', 'that', 'can', 'feel', 'with', 'embedded', 'sensors', 'it', 'is', 'possible', 'to', 'feel', 'temperature', 'differences', 'pressure', 'and', 'even', 'dampness', 'with', 'this', 'new', 'addition', 'to', 'prosthetics', 'the', 'solar', 'part', 'of', 'this', 'new', 'technology', 'comes', 'in', 'when', 'trying', 'to', 'power', 'it', 'a', 'research', 'team', 'from', 'the', 'university', 'of', 'glasgow', 'in', 'the', 'uk', 'has', 'developed', 'a', 'version', 'of', 'this', 'synthetic', 'skin', 'that', 'harnesses', 'the', 'power', 'of', 'the', 'sun', 'but', 'it', 'does', 'not', 'end', 'there', 'they', 'are', 'developing', 'a', 'version', 'that', 'can', 'harness', 'a', 'greater', 'amount', 'of', 'power', 'so', 'it', 'can', 'be', 'used', 'to', 'power', 'other', 'electronic', 'devices', 'thanks', 'to', 'this', 'research', 'not', 'only', 'will', 'the', 'wearers', 'of', 'prosthetics', 'benefit', 'from', 'it', 'but', 'so', 'will', 'all', 'of', 'us', 'and', 'our', 'beloved', 'electronic', 'devices']",0
"['uber', 'selfdriving', 'car', 'tests', 'resume', 'only', 'to', 'crash', 'again', 'uber', 'technologies', 'incs', 'selfdriving', 'cars', 'were', 'put', 'on', 'standby', 'after', 'a', 'recent', 'wreck', 'in', 'arizona', 'on', 'monday', 'the', 'program', 'was', 'back', 'online', 'only', 'to', 'cause', 'a', 'much', 'worse', 'disaster', 'in', 'san', 'francisco', 'uber', 'tech', 'resumed', 'testing', 'in', 'san', 'fran', 'and', 'planned', 'to', 'resume', 'in', 'tempe', 'arizona', 'and', 'pittsburgh', 'later', 'in', 'the', 'day', 'according', 'to', 'a', 'spokeswomen', 'one', 'of', 'ubers', 'self', 'driving', 'vehicles', 'was', 'involved', 'in', 'a', 'serious', 'possibly', 'fatal', 'crash', 'of', 'three', 'people', 'in', 'the', 'crash', 'on', 'monday', 'this', 'is', 'surely', 'to', 'be', 'a', 'bigger', 'hit', 'to', 'ubers', 'self', 'driving', 'car', 'program', 'than', 'the', 'previous', 'crash', 'the', 'car', 'struck', 'in', 'the', 'hit', 'was', 'a', 'sedan', 'that', 'was', 'tboned', 'in', 'a', 'crash', 'as', 'the', 'uber', 'flew', 'through', 'a', 'red', 'light', 'in', 'an', 'intersection', 'there', 'have', 'been', 'numerous', 'reports', 'of', 'uber', 'self', 'driving', 'cars', 'breaking', 'various', 'driving', 'laws', 'crashing', 'into', 'others', 'and', 'possibly', 'fatally', 'wounding', 'other', 'drivers', 'and', 'passengers']",0
"['apple', 'says', 'kids', 'under', '5', 'free', 'for', 'life', 'apple', 'is', 'committing', 'to', 'an', 'apple', 'a', 'day', 'keeps', 'the', 'doctor', 'away', 'the', 'company', 'has', 'committed', 'to', 'let', 'every', 'american', 'child', 'under', 'five', 'years', 'old', 'buy', 'a', 'iphone', 'for', 'half', 'price', 'the', 'company', 'will', 'install', 'an', 'app', 'that', 'allows', 'the', 'children', 'to', 'alert', 'their', 'teacher', 'when', 'they', 'arent', 'feeling', 'well', 'or', 'need', 'to', 'use', 'the', 'bathroom', 'this', 'app', 'allows', 'them', 'to', 'contact', 'the', 'teacher', 'without', 'raising', 'their', 'hand', 'the', 'embarrassment', 'of', 'drawing', 'attention', 'to', 'yourself', 'when', 'you', 'have', 'to', 'go', 'potty', 'is', 'a', 'thing', 'of', 'the', 'past', 'and', 'apple', 'is', 'leading', 'the', 'way', 'the', 'futuresource', 'consulting', 'a', 'research', 'company', 'has', 'supported', 'the', 'idea', 'has', 'offered', 'and', 'wants', 'to', 'donate', '35000', 'iphone', 'and', 'apple', 'macos', 'operating', 'systems', 'to', 'year', 'old', 'across', 'the', 'us']",0
"['alex', 'jones', 'apologizes', 'for', 'promoting', 'pizzagate', 'hoax', 'alex', 'jones', 'a', 'prominent', 'conspiracy', 'theorist', 'and', 'the', 'host', 'of', 'a', 'popular', 'rightwing', 'radio', 'show', 'has', 'apologized', 'for', 'helping', 'to', 'spread', 'and', 'promote', 'the', 'hoax', 'known', 'as', 'pizzagate', 'the', 'admission', 'on', 'friday', 'by', 'mr', 'jones', 'the', 'host', 'of', 'the', 'alex', 'jones', 'show', 'and', 'the', 'operator', 'of', 'the', 'website', 'infowars', 'was', 'striking', 'in', 'addition', 'to', 'promoting', 'the', 'pizzagate', 'conspiracy', 'theory', 'he', 'has', 'contended', 'that', 'the', 'sept', '11', 'attacks', 'were', 'inside', 'jobs', 'carried', 'out', 'by', 'the', 'united', 'states', 'government', 'and', 'that', 'the', '2012', 'shooting', 'at', 'sandy', 'hook', 'elementary', 'school', 'in', 'newtown', 'conn', 'was', 'a', 'hoax', 'concocted', 'by', 'those', 'hostile', 'to', 'the', 'second', 'amendment', 'the', 'pizzagate', 'theory', 'which', 'posited', 'with', 'no', 'evidence', 'that', 'top', 'democratic', 'officials', 'were', 'involved', 'with', 'a', 'satanic', 'child', 'pornography', 'ring', 'centered', 'around', 'comet', 'ping', 'pong', 'a', 'pizza', 'restaurant', 'in', 'washington', 'dc', 'grew', 'in', 'online', 'forums', 'before', 'making', 'its', 'way', 'to', 'more', 'visible', 'venues', 'including', 'mr', 'joness', 'show', 'and', 'its', 'prominence', 'after', 'the', 'election', 'drew', 'attention', 'to', 'the', 'proliferation', 'of', 'false', 'and', 'misleading', 'news', 'much', 'of', 'it', 'politically', 'charged', 'that', 'circulated', 'on', 'platforms', 'like', 'facebook', 'twitter', 'and', 'youtube']",1
"['banks', 'and', 'tech', 'firms', 'battle', 'over', 'something', 'akin', 'to', 'gold', 'your', 'data', 'the', 'big', 'banks', 'and', 'silicon', 'valley', 'are', 'waging', 'an', 'escalating', 'battle', 'over', 'your', 'personal', 'financial', 'data', 'your', 'dinner', 'bill', 'last', 'night', 'your', 'monthly', 'mortgage', 'payment', 'the', 'interest', 'rates', 'you', 'pay', 'technology', 'companies', 'like', 'mint', 'and', 'betterment', 'have', 'been', 'eager', 'to', 'slurp', 'up', 'this', 'data', 'mainly', 'by', 'building', 'services', 'that', 'let', 'people', 'link', 'all', 'their', 'various', 'bankaccount', 'and', 'creditcard', 'information', 'the', 'selling', 'point', 'is', 'to', 'make', 'budgeting', 'and', 'bookkeeping', 'easier', 'but', 'the', 'data', 'is', 'also', 'being', 'used', 'to', 'offer', 'new', 'kinds', 'of', 'loans', 'and', 'investment', 'products', 'now', 'banks', 'have', 'decided', 'they', 'arent', 'letting', 'the', 'data', 'go', 'without', 'a', 'fight', 'in', 'recent', 'weeks', 'several', 'large', 'banks', 'have', 'been', 'pushing', 'to', 'restrict', 'the', 'sharing', 'of', 'this', 'kind', 'of', 'data', 'with', 'technology', 'companies', 'according', 'to', 'the', 'tech', 'firms', 'in', 'some', 'cases', 'they', 'are', 'refusing', 'to', 'pass', 'along', 'information', 'like', 'the', 'fees', 'and', 'interest', 'rates', 'they', 'charge', 'both', 'sides', 'see', 'big', 'money', 'to', 'be', 'made', 'from', 'the', 'reams', 'of', 'highly', 'personal', 'information', 'created', 'by', 'financial', 'transactions']",1
"['california', 'upholds', 'auto', 'emissions', 'standards', 'setting', 'up', 'faceoff', 'with', 'trump', 'californias', 'cleanair', 'agency', 'voted', 'on', 'friday', 'to', 'push', 'ahead', 'with', 'stricter', 'emissions', 'standards', 'for', 'cars', 'and', 'trucks', 'setting', 'up', 'a', 'potential', 'legal', 'battle', 'with', 'the', 'trump', 'administration', 'over', 'the', 'states', 'plan', 'to', 'reduce', 'planetwarming', 'gases', 'the', 'vote', 'by', 'the', 'california', 'air', 'resources', 'board', 'is', 'the', 'boldest', 'indication', 'yet', 'of', 'californias', 'plan', 'to', 'stand', 'up', 'to', 'president', 'trumps', 'agenda', 'leading', 'politicians', 'in', 'the', 'state', 'from', 'the', 'governor', 'down', 'to', 'many', 'mayors', 'have', 'promised', 'to', 'lead', 'the', 'resistance', 'to', 'mr', 'trumps', 'policies', 'mr', 'trump', 'backing', 'industry', 'over', 'environmental', 'concerns', 'said', 'easing', 'emissions', 'rules', 'would', 'help', 'stimulate', 'auto', 'manufacturing', 'he', 'vowed', 'last', 'week', 'to', 'loosen', 'the', 'regulations', 'automakers', 'are', 'aggressively', 'pursuing', 'those', 'changes', 'after', 'years', 'of', 'supporting', 'stricter', 'standards']",1
"['renegotiate', 'nafta', 'mexicans', 'say', 'get', 'on', 'with', 'it', 'for', 'more', 'than', 'two', 'decades', 'free', 'trade', 'has', 'been', 'at', 'the', 'heart', 'of', 'mexicos', 'relationship', 'with', 'america', 'responsible', 'for', 'pumping', 'a', 'stream', 'of', 'vehicles', 'audio', 'components', 'and', 'avocados', 'north', 'and', 'cheap', 'corn', 'cattle', 'and', 'software', 'south', 'to', 'the', 'nations', 'leaders', 'it', 'was', 'central', 'vital', 'nonnegotiable', 'at', 'least', 'until', 'president', 'trump', 'came', 'along', 'promising', 'to', 'upend', 'nearly', '500', 'billion', 'in', 'annual', 'trade', 'between', 'the', 'two', 'countries', 'if', 'it', 'could', 'not', 'be', 'reengineered', 'more', 'in', 'americas', 'favor', 'now', 'the', 'mexicos', 'leaders', 'have', 'a', 'new', 'priority', 'urging', 'their', 'american', 'counterparts', 'to', 'hurry', 'up', 'and', 'get', 'on', 'with', 'it', 'while', 'free', 'trade', 'has', 'long', 'been', 'an', 'article', 'of', 'faith', 'in', 'mexico', 'uncertainty', 'over', 'the', 'fate', 'of', 'the', 'north', 'american', 'free', 'trade', 'agreement', 'is', 'hitting', 'the', 'country', 'hard']",1
"['snapchat', 'will', 'be', 'bigger', 'than', 'twitter', 'yahoo', 'and', 'aol', 'with', 'advertisers', 'snapchat', 'could', 'become', 'more', 'popular', 'with', 'advertisers', 'than', 'twitter', 'yahoo', 'and', 'aol', 'within', 'three', 'years', 'with', 'the', 'messaging', 'app', 'company', 'forecast', 'to', 'be', 'bring', 'in', 'revenues', 'of', 'more', 'than', '3bn', '£24bn', 'a', 'year', 'by', 'the', 'end', 'of', '2019', 'that', 'bullish', 'forecast', 'is', 'based', 'on', 'advertisers', 'targeting', 'the', 'hardtoreach', 'youth', 'audience', 'that', 'snapchat', 'has', 'seemingly', 'cornered', 'more', 'than', 'half', '51', 'of', 'video', 'users', 'on', 'the', 'app', 'are', 'under', '24', 'compared', 'with', '23', 'for', 'facebook', 'and', '17', 'for', 'googles', 'youtube', '17', 'according', 'to', 'ampere', 'analysis', 'brands', 'are', 'also', 'keen', 'to', 'see', 'a', 'true', 'rival', 'emerge', 'to', 'challenge', 'facebook', 'and', 'google', 'which', 'have', 'recently', 'come', 'in', 'for', 'heavy', 'criticism', 'for', 'their', 'advertising', 'practices', 'the', 'two', 'web', 'giants', 'currently', 'account', 'for', '58', 'of', 'the', '141bn', 'global', 'mobile', 'ad', 'market']",1
"['brexit', 'talks', 'will', 'fail', 'without', 'compromise', 'josé', 'manuel', 'barroso', 'brexit', 'negotiations', 'are', 'on', 'course', 'to', 'fail', 'unless', 'both', 'britain', 'and', 'the', 'european', 'union', 'ditch', 'their', 'winnertakesall', 'approach', 'to', 'the', 'coming', 'talks', 'the', 'former', 'president', 'of', 'the', 'european', 'commission', 'josé', 'manuel', 'barroso', 'has', 'said', 'with', 'just', 'days', 'to', 'go', 'before', 'theresa', 'may', 'formally', 'notifies', 'brussels', 'of', 'the', 'uks', 'intention', 'to', 'leave', 'the', 'eu', 'jeanclaude', 'junckers', 'predecessor', 'said', 'the', 'two', 'sides', 'were', 'playing', 'a', 'dangerous', 'game', 'the', 'uks', 'prime', 'minister', 'has', 'said', 'she', 'believes', 'no', 'deal', 'is', 'better', 'than', 'a', 'bad', 'deal', 'and', 'some', 'in', 'her', 'cabinet', 'have', 'openly', 'talked', 'up', 'the', 'prospect', 'of', 'walking', 'away', 'from', 'the', 'negotiating', 'table']",1
"['millions', 'of', 'uk', 'workers', 'at', 'risk', 'of', 'being', 'replaced', 'by', 'robots', 'study', 'says', 'more', 'than', '10', 'million', 'uk', 'workers', 'are', 'at', 'high', 'risk', 'of', 'being', 'replaced', 'by', 'robots', 'within', '15', 'years', 'as', 'the', 'automation', 'of', 'routine', 'tasks', 'gathers', 'pace', 'in', 'a', 'new', 'machine', 'age', 'a', 'report', 'by', 'the', 'consultancy', 'firm', 'pwc', 'found', 'that', '30', 'of', 'jobs', 'in', 'britain', 'were', 'potentially', 'under', 'threat', 'from', 'breakthroughs', 'in', 'artificial', 'intelligence', 'ai', 'in', 'some', 'sectors', 'half', 'the', 'jobs', 'could', 'go', 'the', 'report', 'predicted', 'that', 'automation', 'would', 'boost', 'productivity', 'and', 'create', 'fresh', 'job', 'opportunities', 'but', 'it', 'said', 'action', 'was', 'needed', 'to', 'prevent', 'the', 'widening', 'of', 'inequality', 'that', 'would', 'result', 'from', 'robots', 'increasingly', 'being', 'used', 'for', 'lowskill', 'tasks', 'pwc', 'said', '225', 'million', 'jobs', 'were', 'at', 'high', 'risk', 'in', 'wholesale', 'and', 'retailing', '–', 'the', 'sector', 'that', 'employs', 'most', 'people', 'in', 'the', 'uk', '–', 'and', '12', 'million', 'were', 'under', 'threat', 'in', 'manufacturing', '11', 'million', 'in', 'administrative', 'and', 'support', 'services', 'and', '950', '000', 'in', 'transport', 'and', 'storage']",1
"['brewdog', 'threatened', 'lawsuit', 'against', 'plan', 'for', 'bar', 'with', 'punk', 'in', 'name', 'brewdog', 'threatened', 'legal', 'action', 'to', 'prevent', 'a', 'bar', 'from', 'using', 'the', 'term', 'punk', 'in', 'its', 'name', 'it', 'has', 'emerged', 'a', 'day', 'after', 'the', 'brewer', 'blamed', 'triggerhappy', 'lawyers', 'for', 'a', 'similar', 'dispute', 'that', 'sparked', 'a', 'social', 'media', 'backlash', 'the', 'brewer', 'which', 'has', 'been', 'a', 'vocal', 'critic', 'of', 'the', 'behaviour', 'of', 'large', 'corporations', 'raised', 'an', 'objection', 'to', 'plans', 'by', 'music', 'promoter', 'tony', 'green', 'to', 'open', 'a', 'bar', 'in', 'leeds', 'called', 'draft', 'punk', 'green', 'who', 'says', 'the', 'name', 'was', 'a', 'tongueincheek', 'reference', 'to', 'french', 'dance', 'music', 'act', 'daft', 'punk', 'said', 'the', 'intimidating', 'threat', 'contravened', 'the', 'punk', 'movement', 'spirit', 'that', 'brewdog', 'claims', 'to', 'espouse']",1
"['tesco', 'to', 'pay', '£129m', 'fine', 'over', 'accounting', 'scandal', 'tesco', 'is', 'to', 'pay', 'out', '£235m', 'to', 'settle', 'investigations', 'by', 'the', 'serious', 'fraud', 'office', 'and', 'financial', 'conduct', 'authority', 'into', 'the', '2014', 'accounting', 'scandal', 'that', 'rocked', 'britains', 'biggest', 'retailer', 'it', 'will', 'pay', 'a', 'fine', 'of', '£129m', 'as', 'part', 'of', 'a', 'deferred', 'prosecution', 'agreement', 'dpa', 'with', 'the', 'sfo', 'although', 'this', 'deal', 'requires', 'court', 'approval', 'the', 'dpa', 'relates', 'to', 'tesco', 'subsidiary', 'tesco', 'stores', 'ltd', 'the', 'supermarket', 'group', 'has', 'separately', 'agreed', 'with', 'the', 'fca', 'to', 'pay', 'about', '£85m', 'in', 'compensation', 'to', 'investors', 'affected', 'by', 'a', 'trading', 'statement', 'on', '29', 'august', '2014', 'that', 'overstated', 'profits', 'tesco', 'will', 'also', 'pay', 'legal', 'costs', 'associated', 'with', 'the', 'agreements', 'and', 'said', 'the', 'total', 'exceptional', 'charge', 'was', 'expected', 'to', 'be', '£235m']",1
"['uber', 'to', 'shut', 'down', 'denmark', 'operation', 'over', 'new', 'taxi', 'laws', 'uber', 'will', 'shut', 'down', 'its', 'operation', 'in', 'denmark', 'next', 'month', 'following', 'the', 'introduction', 'of', 'new', 'taxi', 'laws', 'the', 'company', 'has', 'said', 'marking', 'the', 'latest', 'european', 'setback', 'for', 'the', 'us', 'ridebooking', 'service', 'a', 'company', 'spokesman', 'kristian', 'agerbo', 'said', 'on', 'tuesday', 'uber', 'must', 'take', 'the', 'consequences', 'of', 'the', 'rules', 'which', 'among', 'other', 'things', 'will', 'require', 'cabs', 'to', 'be', 'fitted', 'with', 'seat', 'occupancy', 'sensors', 'and', 'fare', 'metersuber', 'suspends', 'fleet', 'of', 'selfdriving', 'cars', 'following', 'arizona', 'crash', 'uber', 'has', 'faced', 'problems', 'in', 'cities', 'including', 'madrid', 'frankfurt', 'paris', 'and', 'london', 'and', 'is', 'awaiting', 'a', 'decision', 'from', 'the', 'european', 'court', 'of', 'justice', 'that', 'could', 'determine', 'how', 'it', 'is', 'regulated', 'on', 'the', 'continent', 'as', 'a', 'transport', 'service', 'or', 'a', 'digital', 'platform']",1
"['eu', 'blocks', 'deutsche', 'boerses', '14', 'billion', 'takeover', 'of', 'london', 'stock', 'exchange', 'european', 'union', 'regulators', 'dealt', 'a', 'final', 'blow', 'to', 'deutsche', 'boerse', 'ags', 'planned', 'takeover', 'of', 'london', 'stock', 'exchange', 'group', 'plc', 'a', 'symbolic', 'block', 'on', 'euuk', 'integration', 'on', 'the', 'same', 'day', 'britain', 'formally', 'serves', 'notice', 'of', 'its', 'decision', 'to', 'quit', 'the', 'eu', 'the', '14', 'billion', 'deal', 'to', 'create', 'europes', 'biggest', 'exchange', 'would', 'have', 'harmed', 'competition', 'in', 'the', 'soontobe', '27nation', 'eu', 'by', 'creating', 'a', 'de', 'facto', 'monopoly', 'for', 'clearing', 'bonds', 'and', 'repurchase', 'agreements', 'the', 'european', 'commission', 'said', 'in', 'an', 'emailed', 'statement', 'wednesday', 'the', 'decision', 'flagged', 'last', 'month', 'by', 'lse', 'thwarts', 'deutsche', 'boerses', 'expansion', 'just', 'five', 'years', 'after', 'the', 'eu', 'also', 'banned', 'a', 'proposed', 'tieup', 'with', 'nyse', 'euronext', 'the', 'commission', 'can', 'not', 'allow', 'the', 'creation', 'of', 'monopolies', 'and', 'that', 'is', 'what', 'would', 'have', 'happened', 'in', 'this', 'case', 'margrethe', 'vestager', 'the', 'eus', 'antitrust', 'commissioner', 'told', 'reporters', 'in', 'brussels', 'lse', 'was', 'not', 'prepared', 'to', 'sell', 'a', 'small', 'unit', 'that', 'would', 'have', 'removed', 'concerns', 'that', 'the', 'combined', 'firm', 'could', 'have', 'weakened', 'rival', 'euronext', 'nv', 'eu', 'regulators', 'have', 'become', 'increasingly', 'tough', 'on', 'big', 'deals', 'demanding', 'weighty', 'concessions', 'to', 'eliminate', 'overlapping', 'businesses', 'amid', 'concerns', 'that', 'a', 'combined', 'firm', 'could', 'dominate', 'an', 'industry', 'and', 'increase', 'prices', 'while', 'this', 'is', 'the', 'second', 'time', 'that', 'vestager', 'has', 'formally', 'blocked', 'a', 'merger', 'several', 'transactions', 'have', 'been', 'ditched', 'over', 'antitrust', 'opposition']",1
"['toshibas', 'westinghouse', 'files', 'for', 'us', 'bankruptcy', 'westinghouse', 'toshibas', 'us', 'nuclear', 'unit', 'has', 'filed', 'for', 'us', 'bankruptcy', 'protection', 'the', 'us', 'firm', 'has', 'struggled', 'with', 'hefty', 'losses', 'that', 'have', 'thrown', 'its', 'japanese', 'parent', 'into', 'a', 'crisis', 'putting', 'the', 'conglomerates', 'future', 'at', 'risk', 'westinghouse', 'has', 'suffered', 'huge', 'cost', 'overruns', 'at', 'two', 'us', 'projects', 'in', 'georgia', 'and', 'south', 'carolina', 'toshiba', 'said', 'the', 'bankruptcy', 'would', 'not', 'affect', 'westinghouses', 'uk', 'operation', 'which', 'employs', 'more', 'than', '1', '000', 'workers', 'however', 'the', 'firm', 'warned', 'that', 'the', 'writedown', 'of', 'its', 'us', 'nuclear', 'business', 'could', 'see', 'toshibas', 'total', 'losses', 'last', 'year', 'exceed', '1', 'trillion', 'yen', '91bn', '£73bn', 'almost', 'triple', 'its', 'previous', 'estimate', 'the', 'japanese', 'government', 'confirmed', 'on', 'wednesday', 'that', 'it', 'was', 'aware', 'of', 'toshibas', 'plans']",1
